repository,project_name,category,scorecard_aggregate,scorecard_binary_artifacts,scorecard_branch_protection,scorecard_ci_tests,scorecard_cii_best_practices,scorecard_code_review,scorecard_contributors,scorecard_dangerous_workflow,scorecard_dependency_update_tool,scorecard_fuzzing,scorecard_license,scorecard_maintained,scorecard_packaging,scorecard_pinned_dependencies,scorecard_sast,scorecard_security_policy,scorecard_signed_releases,scorecard_token_permissions,scorecard_vulnerabilities,criticality_score,repo_language,repo_license,repo_stars,repo_created_at,repo_updated_at,criticality_created_since,criticality_updated_since,criticality_contributor_count,criticality_org_count,criticality_commit_frequency,criticality_recent_release_count,criticality_updated_issues_count,criticality_closed_issues_count,criticality_issue_comment_frequency,criticality_github_mention_count,repo_name,repo_owner,repo_project,has_scorecard,has_criticality,has_both,scorecard_category,criticality_category,risk_assessment
https://github.com/OSUKED/Power-Station-Dictionary,Power Station Dictionary,Other,2.8,10.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.2776,Jupyter Notebook,MIT License,28.0,2020-12-17T14:11:42Z,2024-05-04T08:53:12Z,58.0,17.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,27.0,OSUKED/Power-Station-Dictionary,OSUKED,Power-Station-Dictionary,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/OSeMOSYS/OSeMOSYS,OSeMOSYS,Modeling,3.9,10.0,8.0,0.0,0.0,2.0,10.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,,,10.0,0.37383,,Apache License 2.0,171.0,2016-10-03T08:53:55Z,2025-03-04T20:14:32Z,109.0,7.0,16.0,6.0,0.02,0.0,0.0,0.0,0.0,22.0,OSeMOSYS/OSeMOSYS,OSeMOSYS,OSeMOSYS,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/Open-Power-System-Data/conventional_power_plants,conventional power plants,Other,2.9,10.0,0.0,0.0,0.0,0.0,10.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,,,10.0,0.31406,Jupyter Notebook,MIT License,49.0,2015-11-17T21:28:13Z,2020-10-01T15:21:31Z,120.0,60.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,Open-Power-System-Data/conventional_power_plants,Open-Power-System-Data,conventional_power_plants,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/Open-Power-System-Data/renewable_power_plants,renewable power plant,Other,3.4,10.0,0.0,0.0,0.0,5.0,10.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,,,10.0,0.31643,Jupyter Notebook,MIT License,66.0,2015-10-26T17:16:36Z,2020-08-23T05:32:33Z,121.0,62.0,14.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,Open-Power-System-Data/renewable_power_plants,Open-Power-System-Data,renewable_power_plants,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/Open-Power-System-Data/renewable_power_plants,renewable power plant,Other,3.4,10.0,0.0,0.0,0.0,5.0,10.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,,,10.0,0.31643,Jupyter Notebook,MIT License,66.0,2015-10-26T17:16:36Z,2020-08-23T05:32:33Z,121.0,62.0,14.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,Open-Power-System-Data/renewable_power_plants,Open-Power-System-Data,renewable_power_plants,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/Open-Power-System-Data/time_series,time series,Other,2.9,10.0,0.0,0.0,0.0,0.0,10.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,,,10.0,0.30622,Python,MIT License,137.0,2015-10-30T14:58:41Z,2020-10-06T17:56:21Z,120.0,60.0,11.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,Open-Power-System-Data/time_series,Open-Power-System-Data,time_series,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/OpenChargingCloud/WWCP_Core,WWCP_Core,Other,4.1,10.0,0.0,,0.0,0.0,10.0,,0.0,0.0,10.0,10.0,,,0.0,0.0,,,10.0,0.30371,C#,GNU Affero General Public License v3.0,7.0,2013-11-19T18:51:56Z,2025-09-26T11:54:23Z,144.0,0.0,1.0,1.0,1.54,0.0,0.0,0.0,0.0,51.0,OpenChargingCloud/WWCP_Core,OpenChargingCloud,WWCP_Core,True,True,True,Fair (4-6),Low (0.2-0.4),Standard
https://github.com/OpenChargingCloud/WWCP_OCPP,WWCP_OCPP,Other,4.9,10.0,0.0,10.0,0.0,0.0,10.0,,0.0,0.0,10.0,2.0,,,10.0,10.0,,,10.0,0.29335,C#,GNU Affero General Public License v3.0,70.0,2016-05-23T17:07:44Z,2025-09-17T19:05:02Z,114.0,0.0,1.0,1.0,1.12,0.0,1.0,1.0,0.0,18.0,OpenChargingCloud/WWCP_OCPP,OpenChargingCloud,WWCP_OCPP,True,True,True,Fair (4-6),Low (0.2-0.4),Standard
https://github.com/OpenEMS/openems,OpenEMS,Other,5.0,6.0,1.0,8.0,0.0,5.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,8.0,0.56394,Java,GNU Affero General Public License v3.0,1141.0,2016-09-22T10:14:34Z,2025-10-04T19:39:03Z,109.0,0.0,95.0,7.0,6.81,12.0,0.0,0.0,0.0,5610.0,OpenEMS/openems,OpenEMS,openems,True,True,True,Fair (4-6),Medium (0.4-0.6),Standard
https://github.com/OpenEnergyPlatform/oeplatform,Open Energy Platform,Other,4.8,10.0,3.0,10.0,0.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,,0.0,0.0,0.51382,Python,GNU Affero General Public License v3.0,62.0,2015-10-28T15:50:53Z,2025-09-30T15:11:25Z,120.0,0.0,67.0,6.0,17.44,12.0,0.0,0.0,0.0,168.0,OpenEnergyPlatform/oeplatform,OpenEnergyPlatform,oeplatform,True,True,True,Fair (4-6),Medium (0.4-0.6),Standard
https://github.com/OpenEnergyPlatform/open-MaStR,open-MaStR,Other,3.9,10.0,6.0,5.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,,0.0,0.0,0.42681,Python,GNU Affero General Public License v3.0,112.0,2019-02-12T14:30:37Z,2025-08-19T13:25:37Z,80.0,1.0,33.0,7.0,3.4,2.0,0.0,0.0,0.0,24.0,OpenEnergyPlatform/open-MaStR,OpenEnergyPlatform,open-MaStR,True,True,True,Poor (2-4),Medium (0.4-0.6),Medium Risk
https://github.com/OpenIPSL/OpenIPSL,OpenIPSL,Other,4.7,10.0,6.0,10.0,0.0,3.0,10.0,10.0,0.0,0.0,10.0,6.0,,0.0,0.0,0.0,,0.0,10.0,0.39317,Modelica,"BSD 3-Clause ""New"" or ""Revised"" License",94.0,2015-11-04T11:40:07Z,2025-08-27T08:38:21Z,120.0,1.0,35.0,5.0,1.33,1.0,0.0,1.0,0.0,5.0,OpenIPSL/OpenIPSL,OpenIPSL,OpenIPSL,True,True,True,Fair (4-6),Low (0.2-0.4),Standard
https://github.com/OpenLEADR/openleadr-python,OpenLEADR,Interfaces,3.5,10.0,0.0,0.0,5.0,2.0,10.0,10.0,0.0,0.0,10.0,0.0,,0.0,0.0,0.0,,0.0,10.0,0.35338,Python,Apache License 2.0,148.0,2019-07-01T10:24:45Z,2024-08-06T16:42:54Z,76.0,14.0,18.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,OpenLEADR/openleadr-python,OpenLEADR,openleadr-python,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/OpenMDAO/OpenMDAO,OpenMDAO,Other,5.8,10.0,6.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,9.0,10.0,10.0,0.0,0.0,0.0,,0.0,10.0,0.53705,Python,Other,649.0,2016-08-25T15:53:25Z,2025-09-30T22:17:24Z,110.0,0.0,85.0,4.0,25.23,5.0,0.0,0.0,0.0,2544.0,OpenMDAO/OpenMDAO,OpenMDAO,OpenMDAO,True,True,True,Fair (4-6),Medium (0.4-0.6),Standard
https://github.com/OpenModelica/OpenModelica,OpenModelica,Other,4.1,8.0,3.0,10.0,0.0,1.0,10.0,10.0,0.0,0.0,9.0,10.0,,0.0,0.0,0.0,,0.0,5.0,0.59711,Modelica,Other,1049.0,1997-11-07T12:03:18Z,2025-10-03T11:24:44Z,339.0,0.0,199.0,8.0,14.25,10.0,0.0,0.0,0.0,7077.0,OpenModelica/OpenModelica,OpenModelica,OpenModelica,True,True,True,Fair (4-6),Medium (0.4-0.6),Standard
https://github.com/PV-Lab/BayesProcess,BayesProcess,Other,1.5,10.0,0.0,,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,,,0.0,0.20528,Jupyter Notebook,MIT License,31.0,2019-07-09T04:43:23Z,2021-08-18T14:30:54Z,75.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PV-Lab/BayesProcess,PV-Lab,BayesProcess,True,True,True,Very Poor (0-2),Low (0.2-0.4),Standard
https://github.com/PV-Lab/autoXRD,autoXRD,Other,2.4,8.0,0.0,,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,,,10.0,0.20025,Python,Apache License 2.0,51.0,2019-04-23T19:15:53Z,2020-03-04T18:03:26Z,78.0,68.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PV-Lab/autoXRD,PV-Lab,autoXRD,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/PerovskiteSCModelling/IonMonger,IonMonger,Other,3.6,10.0,6.0,0.0,0.0,2.0,6.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,,,10.0,0.21907,MATLAB,GNU Affero General Public License v3.0,43.0,2019-08-22T10:21:56Z,2022-12-07T13:12:54Z,74.0,34.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,PerovskiteSCModelling/IonMonger,PerovskiteSCModelling,IonMonger,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/Planheat/Planheat-Tool,PLANHEAT Tool,Other,1.6,0.0,0.0,,0.0,0.0,3.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,,,10.0,0.22667,Python,MIT License,3.0,2019-11-15T15:53:09Z,2020-04-30T17:26:33Z,71.0,66.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Planheat/Planheat-Tool,Planheat,Planheat-Tool,True,True,True,Very Poor (0-2),Low (0.2-0.4),Standard
https://github.com/PowerGenome/PowerGenome,PowerGenome,Other,4.6,10.0,1.0,10.0,0.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,,0.0,0.0,0.0,,0.0,2.0,0.36686,Python,MIT License,219.0,2019-07-18T17:33:40Z,2025-03-21T18:09:22Z,75.0,6.0,18.0,4.0,1.19,2.0,0.0,0.0,0.0,7.0,PowerGenome/PowerGenome,PowerGenome,PowerGenome,True,True,True,Fair (4-6),Low (0.2-0.4),Standard
https://github.com/PyPSA/PyPSA,PyPSA,Simulation,6.4,10.0,1.0,10.0,0.0,5.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,10.0,0.0,,0.0,10.0,0.54554,Python,MIT License,1661.0,2015-10-12T15:06:19Z,2025-09-25T11:39:18Z,121.0,0.0,102.0,5.0,4.0,14.0,0.0,0.0,0.0,3619.0,PyPSA/PyPSA,PyPSA,PyPSA,True,True,True,Good (6-8),Medium (0.4-0.6),Standard
https://github.com/PyPSA/atlite,Atlite,Other,6.8,10.0,6.0,9.0,0.0,7.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,9.0,0.0,,0.0,10.0,0.41998,Python,MIT License,344.0,2016-08-24T19:03:05Z,2025-09-19T07:26:37Z,110.0,0.0,43.0,6.0,1.06,3.0,0.0,0.0,0.0,14.0,PyPSA/atlite,PyPSA,atlite,True,True,True,Good (6-8),Medium (0.4-0.6),Standard
https://github.com/PyPSA/pypsa-eur,PyPSA-Eur,Simulation,5.7,10.0,1.0,10.0,0.0,7.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,9.0,0.0,,0.0,0.0,0.51707,Python,,477.0,2017-10-11T23:54:41Z,2025-09-22T14:59:42Z,97.0,0.0,100.0,4.0,5.88,3.0,0.0,0.0,0.0,3173.0,PyPSA/pypsa-eur,PyPSA,pypsa-eur,True,True,True,Fair (4-6),Medium (0.4-0.6),Standard
https://github.com/PyPSA/pypsa-eur,PyPSA-Eur,Simulation,5.7,10.0,1.0,10.0,0.0,7.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,9.0,0.0,,0.0,0.0,0.51707,Python,,477.0,2017-10-11T23:54:41Z,2025-09-22T14:59:42Z,97.0,0.0,100.0,4.0,5.88,3.0,0.0,0.0,0.0,3173.0,PyPSA/pypsa-eur,PyPSA,pypsa-eur,True,True,True,Fair (4-6),Medium (0.4-0.6),Standard
https://github.com/PyPSA/pypsa-eur-sec,PyPSA-Eur-Sec,Other,3.9,10.0,3.0,0.0,0.0,5.0,10.0,10.0,0.0,0.0,10.0,0.0,,0.0,0.0,0.0,,0.0,10.0,0.41552,Python,MIT License,102.0,2019-04-16T14:03:51Z,2023-03-18T12:51:31Z,78.0,31.0,24.0,5.0,0.0,1.0,0.0,0.0,0.0,379.0,PyPSA/pypsa-eur-sec,PyPSA,pypsa-eur-sec,True,True,True,Poor (2-4),Medium (0.4-0.6),Medium Risk
https://github.com/PyPSA/whobs-server,whobs-server,Other,3.0,10.0,0.0,,0.0,0.0,10.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,,,10.0,0.24529,Python,GNU Affero General Public License v3.0,40.0,2018-12-28T11:00:03Z,2025-05-30T11:35:29Z,82.0,4.0,2.0,1.0,0.06,0.0,0.0,0.0,0.0,1.0,PyPSA/whobs-server,PyPSA,whobs-server,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/RAMP-project/RAMP,RAMP,Other,4.1,10.0,1.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,10.0,0.0,,0.0,0.0,0.0,,9.0,0.0,0.36282,Python,European Union Public License 1.2,73.0,2019-02-20T17:02:32Z,2024-06-07T13:36:04Z,80.0,16.0,15.0,5.0,0.0,1.0,0.0,1.0,0.0,11.0,RAMP-project/RAMP,RAMP-project,RAMP,True,True,True,Fair (4-6),Low (0.2-0.4),Standard
https://github.com/RAMP-project/RAMP-mobility,RAMP-mobility,Other,3.4,10.0,6.0,0.0,0.0,1.0,3.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,,,10.0,0.3028,Python,European Union Public License 1.2,30.0,2020-05-24T09:47:42Z,2024-04-04T14:25:23Z,65.0,18.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,RAMP-project/RAMP-mobility,RAMP-project,RAMP-mobility,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/RIAPS/riaps-core,RIAPS,Platform,2.9,10.0,6.0,0.0,0.0,0.0,3.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,0.0,,10.0,0.31086,C++,Apache License 2.0,22.0,2016-09-12T15:46:10Z,2020-09-14T14:34:04Z,110.0,61.0,13.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,RIAPS/riaps-core,RIAPS,riaps-core,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/RWTH-EBC/AixLib,AixLib,Other,3.5,2.0,6.0,0.0,0.0,8.0,10.0,10.0,0.0,0.0,0.0,10.0,,0.0,0.0,0.0,,0.0,0.0,0.46212,Modelica,,197.0,2014-07-10T08:04:06Z,2025-08-26T09:38:19Z,136.0,1.0,130.0,2.0,5.71,1.0,0.0,0.0,0.0,301.0,RWTH-EBC/AixLib,RWTH-EBC,AixLib,True,True,True,Poor (2-4),Medium (0.4-0.6),Medium Risk
https://github.com/RWTH-EBC/TEASER,TEASER,Simulation,4.2,10.0,1.0,3.0,0.0,5.0,10.0,10.0,0.0,0.0,9.0,10.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.46316,Python,Other,130.0,2015-10-22T13:57:56Z,2025-09-03T08:09:35Z,121.0,1.0,55.0,4.0,4.31,4.0,0.0,0.0,0.0,148.0,RWTH-EBC/TEASER,RWTH-EBC,TEASER,True,True,True,Fair (4-6),Medium (0.4-0.6),Standard
https://github.com/RWTH-EBC/pyCity,pyCity_base,Other,2.7,10.0,0.0,0.0,0.0,2.0,6.0,,0.0,0.0,10.0,0.0,,0.0,0.0,0.0,,,10.0,0.32231,Python,MIT License,27.0,2015-03-06T14:08:28Z,2023-11-23T13:27:19Z,128.0,22.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,RWTH-EBC/pyCity,RWTH-EBC,pyCity,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/RWTH-EBC/pyCity,pyCity_base,Other,2.7,10.0,0.0,0.0,0.0,2.0,6.0,,0.0,0.0,10.0,0.0,,0.0,0.0,0.0,,,10.0,0.32231,Python,MIT License,27.0,2015-03-06T14:08:28Z,2023-11-23T13:27:19Z,128.0,22.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,RWTH-EBC/pyCity,RWTH-EBC,pyCity,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/RamiKrispin/UKgrid,UKgrid,Other,2.6,10.0,0.0,,0.0,0.0,0.0,,0.0,0.0,9.0,0.0,,,0.0,0.0,,,10.0,0.19412,R,Other,27.0,2018-07-15T06:57:40Z,2020-07-04T10:31:29Z,87.0,63.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RamiKrispin/UKgrid,RamiKrispin,UKgrid,True,True,True,Poor (2-4),Very Low (0-0.2),Low Priority
https://github.com/RamiKrispin/USgrid,USgrid,Other,2.7,10.0,0.0,,0.0,0.0,3.0,,0.0,0.0,9.0,0.0,,,0.0,0.0,,,10.0,0.19913,R,Other,25.0,2019-11-06T06:17:49Z,2021-03-21T18:19:33Z,71.0,55.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RamiKrispin/USgrid,RamiKrispin,USgrid,True,True,True,Poor (2-4),Very Low (0-0.2),Low Priority
https://github.com/RentadroneCL/Photovoltaic_Fault_Detector,Photovoltaic_Fault_Detector,Other,0.7,0.0,0.0,0.0,0.0,0.0,10.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,,,0.0,0.28192,Jupyter Notebook,GNU General Public License v3.0,46.0,2020-01-16T13:50:45Z,2023-01-17T13:43:26Z,69.0,33.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,RentadroneCL/Photovoltaic_Fault_Detector,RentadroneCL,Photovoltaic_Fault_Detector,True,True,True,Very Poor (0-2),Low (0.2-0.4),Standard
https://github.com/SEED-platform/seed,SEED,Other,5.4,10.0,4.0,10.0,0.0,7.0,10.0,10.0,10.0,0.0,9.0,10.0,10.0,0.0,0.0,0.0,,0.0,0.0,0.48554,Python,Other,112.0,2014-10-20T04:26:53Z,2025-09-29T20:04:27Z,133.0,0.0,72.0,4.0,2.67,7.0,0.0,0.0,0.0,406.0,SEED-platform/seed,SEED-platform,seed,True,True,True,Fair (4-6),Medium (0.4-0.6),Standard
https://github.com/SNL-WaterPower/CACTUS,CACTUS,Other,3.8,10.0,3.0,0.0,0.0,6.0,10.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,,,10.0,0.2838,Fortran,"BSD 3-Clause ""New"" or ""Revised"" License",26.0,2010-06-10T17:35:47Z,2021-07-19T11:58:37Z,186.0,51.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,SNL-WaterPower/CACTUS,SNL-WaterPower,CACTUS,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/SNL-WaterPower/WecOptTool,WecOptTool,Other,2.6,10.0,3.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,10.0,0.23226,HTML,,1.0,2023-05-10T17:34:05Z,2023-05-10T21:18:06Z,29.0,29.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,SNL-WaterPower/WecOptTool,SNL-WaterPower,WecOptTool,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/Samuel-Buteau/universal-battery-database,universal-battery-database,Other,1.9,10.0,0.0,0.0,0.0,1.0,10.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,,,0.0,0.2273,Python,Apache License 2.0,95.0,2019-10-15T15:21:03Z,2020-05-24T14:01:49Z,72.0,65.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Samuel-Buteau/universal-battery-database,Samuel-Buteau,universal-battery-database,True,True,True,Very Poor (0-2),Low (0.2-0.4),Standard
https://github.com/SanPen/ESIOS,ESIOS,Other,3.0,10.0,0.0,0.0,0.0,3.0,3.0,10.0,0.0,0.0,10.0,0.0,,0.0,0.0,10.0,,0.0,0.0,0.2441,Jupyter Notebook,GNU General Public License v3.0,53.0,2016-09-02T15:04:20Z,2024-04-03T18:16:19Z,110.0,18.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,SanPen/ESIOS,SanPen,ESIOS,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/SanPen/GridCal,GridCal,Other,4.4,10.0,0.0,,2.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,,0.0,0.0,4.0,,0.0,0.0,0.42969,MATLAB,Mozilla Public License 2.0,476.0,2016-01-13T15:40:10Z,2025-10-02T10:54:17Z,118.0,0.0,59.0,5.0,82.19,2.0,0.0,0.0,0.0,0.0,SanPen/GridCal,SanPen,GridCal,True,True,True,Fair (4-6),Medium (0.4-0.6),Standard
https://github.com/SmartTensors/GeoThermalCloud.jl,GeoThermalCloud.jl,Other,3.3,10.0,0.0,,0.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0,,0.0,0.0,0.0,,0.0,10.0,0.31929,Jupyter Notebook,GNU General Public License v3.0,29.0,2021-01-12T17:28:49Z,2023-12-15T21:11:34Z,57.0,21.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,23.0,SmartTensors/GeoThermalCloud.jl,SmartTensors,GeoThermalCloud.jl,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/SolarArbiter/solarforecastarbiter-core,Solar Forecast Arbiter,Other,4.5,10.0,6.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,10.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.33311,Python,MIT License,37.0,2019-01-23T17:31:36Z,2023-01-24T23:03:27Z,81.0,32.0,7.0,4.0,0.0,3.0,0.0,0.0,0.0,5.0,SolarArbiter/solarforecastarbiter-core,SolarArbiter,solarforecastarbiter-core,True,True,True,Fair (4-6),Low (0.2-0.4),Standard
https://github.com/SolarTherm/SolarTherm,SolarTherm,Other,4.1,10.0,6.0,0.0,0.0,5.0,10.0,10.0,0.0,0.0,10.0,0.0,,0.0,0.0,0.0,,0.0,9.0,0.41383,Modelica,GNU Lesser General Public License v3.0,44.0,2015-07-21T05:23:10Z,2024-05-22T05:14:30Z,124.0,16.0,22.0,6.0,0.0,0.0,1.0,0.0,0.0,173.0,SolarTherm/SolarTherm,SolarTherm,SolarTherm,True,True,True,Fair (4-6),Medium (0.4-0.6),Standard
https://github.com/SonyCSL/APIS,APIS,Other,2.6,10.0,0.0,,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,,,10.0,0.23463,Makefile,Apache License 2.0,31.0,2020-09-29T15:18:57Z,2021-01-27T06:51:09Z,61.0,57.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,SonyCSL/APIS,SonyCSL,APIS,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/Spine-project/Spine-Toolbox,Spine-Toolbox,Other,4.2,10.0,3.0,7.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.48252,Python,GNU Lesser General Public License v3.0,86.0,2017-12-14T08:30:16Z,2025-10-02T07:34:48Z,95.0,0.0,29.0,5.0,4.96,14.0,0.0,0.0,0.0,365.0,Spine-project/Spine-Toolbox,Spine-project,Spine-Toolbox,True,True,True,Fair (4-6),Medium (0.4-0.6),Standard
https://github.com/SunPower/PVMismatch,PVMismatch,Other,2.1,10.0,0.0,0.0,0.0,5.0,10.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,0.0,,0.0,0.36206,Jupyter Notebook,"BSD 3-Clause ""New"" or ""Revised"" License",83.0,2012-05-30T22:40:16Z,2022-04-14T19:15:36Z,162.0,42.0,14.0,5.0,0.0,1.0,0.0,0.0,0.0,13.0,SunPower/PVMismatch,SunPower,PVMismatch,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/SunPower/pvfactors,pvfactors,Other,2.8,10.0,0.0,0.0,0.0,3.0,10.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,0.0,,9.0,0.31246,Python,"BSD 3-Clause ""New"" or ""Revised"" License",84.0,2018-05-14T06:09:26Z,2022-02-22T21:53:32Z,90.0,43.0,7.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,SunPower/pvfactors,SunPower,pvfactors,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/TEB-model/teb,teb,Other,2.2,10.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,9.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.23462,Fortran,,29.0,2019-04-14T10:30:15Z,2021-12-13T10:03:17Z,78.0,46.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,TEB-model/teb,TEB-model,teb,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/TRI-AMDD/beep,beep,Batteries,4.4,10.0,6.0,2.0,0.0,4.0,10.0,10.0,10.0,0.0,10.0,0.0,,0.0,0.0,0.0,,0.0,4.0,0.41229,Python,Apache License 2.0,147.0,2020-02-13T23:09:45Z,2025-02-14T05:33:35Z,68.0,7.0,22.0,5.0,0.21,12.0,0.0,0.0,0.0,38.0,TRI-AMDD/beep,TRI-AMDD,beep,True,True,True,Fair (4-6),Medium (0.4-0.6),Standard
https://github.com/TemoaProject/temoa,Temoa,Optimization,2.9,10.0,0.0,0.0,0.0,10.0,10.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,,,0.0,0.41455,Python,GNU General Public License v2.0,91.0,2010-09-30T19:39:59Z,2025-06-20T17:12:12Z,182.0,3.0,30.0,5.0,0.33,1.0,0.0,0.0,0.0,74.0,TemoaProject/temoa,TemoaProject,temoa,True,True,True,Poor (2-4),Medium (0.4-0.6),Medium Risk
https://github.com/Thales1330/PSP,PSP-UFU,Other,2.9,0.0,0.0,,5.0,0.0,3.0,10.0,0.0,0.0,10.0,10.0,,0.0,0.0,0.0,0.0,0.0,8.0,0.29507,C++,GNU General Public License v2.0,67.0,2016-07-27T18:51:54Z,2025-08-01T21:33:24Z,111.0,2.0,2.0,2.0,0.42,0.0,0.0,0.0,0.0,9.0,Thales1330/PSP,Thales1330,PSP,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/Total-RD/pymgrid,pymgrid,Other,2.9,10.0,6.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,10.0,0.0,,0.0,0.0,0.0,,0.0,2.0,0.31762,Python,GNU Lesser General Public License v3.0,200.0,2020-03-18T23:37:39Z,2023-05-02T01:59:45Z,67.0,29.0,11.0,2.0,0.0,1.0,0.0,0.0,0.0,10.0,Total-RD/pymgrid,Total-RD,pymgrid,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
